Batsman,Bowler,Runs_Scored,Balls_Faced,Player_Out,ID
N Rana,S Aravind,5,3,Not Out,2017
N Rana,S Badree,2,8,N Rana,2017
N Rana,S Dube,10,5,Not Out,2022
N Rana,S Gopal,3,3,Not Out,2018
N Rana,S Gopal,2,7,N Rana,2019
N Rana,S Gopal,3,3,Not Out,2020/21
N Rana,S Kaul,0,1,N Rana,2017
N Rana,S Kaul,1,1,Not Out,2018
N Rana,S Kaul,2,3,Not Out,2018
N Rana,S Kaul,5,7,Not Out,2019
N Rana,S Kaul,4,5,Not Out,2021
N Rana,S Nadeem,14,6,Not Out,2018
N Rana,S Nadeem,2,2,Not Out,2019
N Rana,SB Jakati,22,11,Not Out,2016
N Rana,SK Raina,11,9,Not Out,2017
N Rana,SL Malinga,9,6,N Rana,2019
N Rana,SM Curran,1,8,Not Out,2020/21
N Rana,SM Curran,8,7,Not Out,2021
N Rana,SM Curran,1,1,Not Out,2021
N Rana,SN Thakur,1,1,Not Out,2017
N Rana,SN Thakur,7,6,Not Out,2018
N Rana,SN Thakur,4,4,Not Out,2020/21
N Rana,SN Thakur,7,7,Not Out,2021
N Rana,SN Thakur,0,1,N Rana,2021
N Rana,SN Thakur,10,6,Not Out,2022
N Rana,SP Narine,3,4,Not Out,2017
N Rana,SR Watson,3,6,Not Out,2017
N Rana,SR Watson,0,1,N Rana,2018
N Rana,Sandeep Sharma,1,6,Not Out,2016
N Rana,Sandeep Sharma,1,2,Not Out,2017
N Rana,Sandeep Sharma,34,18,Not Out,2019
N Rana,Sandeep Sharma,7,5,Not Out,2019
N Rana,Sandeep Sharma,28,11,Not Out,2021
N Rana,Shakib Al Hasan,1,2,Not Out,2018
N Rana,Shakib Al Hasan,5,2,N Rana,2018
N Rana,Shakib Al Hasan,8,4,Not Out,2019
N Rana,Shashank Singh,7,5,Not Out,2022
N Rana,Swapnil Singh,18,8,Not Out,2017
N Rana,T Natarajan,4,2,N Rana,2020/21
N Rana,T Natarajan,14,9,Not Out,2021
N Rana,T Natarajan,22,15,N Rana,2022
N Rana,T Natarajan,17,5,Not Out,2022
N Rana,TA Boult,11,4,Not Out,2017
N Rana,TA Boult,6,3,Not Out,2018
N Rana,TA Boult,1,1,Not Out,2018
N Rana,TA Boult,21,16,Not Out,2021
N Rana,TA Boult,6,3,Not Out,2022
N Rana,TG Southee,2,4,Not Out,2018
N Rana,TK Curran,4,5,Not Out,2020/21
N Rana,TS Mills,6,4,Not Out,2017
N Rana,TS Mills,7,3,Not Out,2022
N Rana,TU Deshpande,13,8,Not Out,2020/21
N Rana,UT Yadav,7,10,Not Out,2018
N Rana,Umran Malik,1,14,Not Out,2021
N Rana,Umran Malik,14,5,Not Out,2022
N Rana,Umran Malik,1,2,N Rana,2022
N Rana,V Shankar,5,4,Not Out,2018
N Rana,V Shankar,8,8,N Rana,2020/21
N Rana,V Shankar,8,3,Not Out,2021
N Rana,VR Aaron,6,7,Not Out,2016
N Rana,VR Aaron,3,6,Not Out,2019
N Rana,Washington Sundar,2,3,Not Out,2017
N Rana,Washington Sundar,9,5,N Rana,2018
N Rana,Washington Sundar,3,7,N Rana,2020/21
N Rana,Washington Sundar,8,3,Not Out,2021
N Rana,Washington Sundar,1,1,Not Out,2022
N Rana,YS Chahal,3,4,N Rana,2016
N Rana,YS Chahal,2,3,Not Out,2017
N Rana,YS Chahal,9,7,Not Out,2017
N Rana,YS Chahal,4,4,Not Out,2018
N Rana,YS Chahal,1,1,Not Out,2018
N Rana,YS Chahal,7,6,N Rana,2019
N Rana,YS Chahal,15,8,Not Out,2019
N Rana,YS Chahal,1,4,Not Out,2020/21
N Rana,YS Chahal,9,6,N Rana,2021
N Rana,YS Chahal,5,9,N Rana,2021
N Rana,YS Chahal,16,8,N Rana,2022
N Rana,YS Chahal,9,10,Not Out,2022
N Rana,Z Khan,1,1,Not Out,2017
N Saini,A Ashish Reddy,1,3,N Saini,2012
N Saini,AB McDonald,14,11,N Saini,2012
N Saini,AUK Pathan,1,2,Not Out,2012
N Saini,CJ McKay,1,3,N Saini,2012
N Saini,DJ Bravo,4,2,Bipul Sharma,2012
N Saini,DJ Bravo,0,2,N Saini,2012
N Saini,DL Vettori,17,10,Not Out,2012
N Saini,DT Christian,0,2,N Saini,2012
N Saini,DW Steyn,1,5,Not Out,2012
N Saini,J Botha,1,3,Not Out,2012
N Saini,JA Morkel,0,1,Not Out,2012
N Saini,KA Pollard,5,5,Not Out,2012
N Saini,KMDN Kulasekara,2,2,N Saini,2012
N Saini,KP Appanna,12,9,Not Out,2012
N Saini,MM Patel,11,8,Not Out,2012
N Saini,MM Patel,3,4,Not Out,2012
N Saini,P Negi,6,5,Not Out,2012
N Saini,PP Ojha,8,6,N Saini,2012
N Saini,R Ashwin,1,1,Not Out,2012
N Saini,R Vinay Kumar,7,3,Not Out,2012
N Saini,R Vinay Kumar,0,1,Not Out,2012
N Saini,RJ Peterson,2,4,Not Out,2012
N Saini,RP Singh,6,6,Not Out,2012
N Saini,RP Singh,11,11,Not Out,2012
N Saini,S Dhawan,1,1,Not Out,2012
N Saini,SR Watson,0,4,Not Out,2012
N Saini,SW Tait,1,3,N Saini,2012
N Saini,TP Sudhindra,2,4,Not Out,2012
N Saini,UT Yadav,0,2,N Saini,2012
N Saini,VR Aaron,9,8,Not Out,2012
N Saini,Z Khan,7,9,N Saini,2012
N Saini,Z Khan,6,3,Not Out,2012
ND Doshi,BJ Hodge,0,3,Not Out,2011
ND Doshi,P Parameswaran,0,1,ND Doshi,2011
ND Doshi,RP Singh,0,5,Not Out,2011
ND Doshi,S Sreesanth,0,4,Not Out,2011
NJ Maddinson,Harbhajan Singh,3,1,Not Out,2014
NJ Maddinson,IC Pandey,4,7,NJ Maddinson,2015
NJ Maddinson,JP Duminy,4,2,Not Out,2014
NJ Maddinson,Mohammed Shami,0,4,NJ Maddinson,2014
NJ Maddinson,SL Malinga,4,4,NJ Maddinson,2014
NJ Maddinson,Z Khan,5,3,Not Out,2014
NJ Rimmington,WD Parnell,1,1,Not Out,2011
NK Patel,A Nehra,5,4,Not Out,2007/08
NK Patel,AB Agarkar,4,5,Not Out,2009
NK Patel,AB Dinda,7,13,Not Out,2009
NK Patel,CK Langeveldt,0,1,NK Patel,2009
NK Patel,CRD Fernando,16,9,Not Out,2007/08
NK Patel,DR Smith,2,3,Not Out,2007/08
NK Patel,DW Steyn,2,12,Not Out,2009
NK Patel,IK Pathan,6,10,Not Out,2007/08
NK Patel,JD Ryder,0,2,NK Patel,2009
NK Patel,JR Hopes,9,6,Not Out,2007/08
NK Patel,M Ntini,1,9,Not Out,2007/08
NK Patel,MF Maharoof,4,2,SR Watson,2007/08
NK Patel,MS Gony,1,2,NK Patel,2007/08
NK Patel,P Kumar,1,1,Not Out,2009
NK Patel,PP Chawla,6,7,NK Patel,2007/08
NK Patel,R Vinay Kumar,1,4,Not Out,2009
NK Patel,RR Powar,6,3,Not Out,2007/08
NK Patel,RR Raje,12,8,Not Out,2007/08
NK Patel,S Sreesanth,18,8,Not Out,2007/08
NK Patel,SM Pollock,3,4,Not Out,2007/08
NK Patel,SS Sarkar,3,3,Not Out,2009
NK Patel,ST Jayasuriya,2,2,Not Out,2007/08
NK Patel,VRV Singh,12,6,Not Out,2007/08
NL McCullum,DE Bollinger,3,5,JE Taylor,2011
NL McCullum,DE Bollinger,3,5,NL McCullum,2011
NL McCullum,JA Morkel,1,2,R Sharma,2011
NL McCullum,R Ashwin,3,3,Not Out,2011
NL McCullum,S Randiv,1,1,Not Out,2011
NL McCullum,SB Jakati,7,5,Not Out,2011
NL McCullum,SK Trivedi,8,3,Not Out,2011
NL McCullum,SR Watson,3,4,Not Out,2011
NLTC Perera,A Chandila,4,4,NLTC Perera,2013
NLTC Perera,A Mishra,1,3,Not Out,2011
NLTC Perera,A Nehra,0,3,NLTC Perera,2012
NLTC Perera,A Nehra,1,2,NLTC Perera,2016
NLTC Perera,AB Dinda,1,3,NLTC Perera,2013
NLTC Perera,AD Russell,7,5,NLTC Perera,2015
NLTC Perera,AR Patel,1,1,Not Out,2016
NLTC Perera,Azhar Mahmood,20,8,Not Out,2013
NLTC Perera,B Kumar,0,1,Not Out,2012
NLTC Perera,B Kumar,4,4,Not Out,2013
NLTC Perera,B Kumar,8,4,Not Out,2016
NLTC Perera,BB Sran,2,2,Not Out,2016
NLTC Perera,CH Morris,11,4,Not Out,2013
NLTC Perera,CJ Jordan,2,4,NLTC Perera,2016
NLTC Perera,DJ Bravo,7,3,NLTC Perera,2013
NLTC Perera,DJ Bravo,3,2,Not Out,2016
NLTC Perera,DS Kulkarni,1,4,Not Out,2013
NLTC Perera,DT Christian,2,5,Not Out,2011
NLTC Perera,DW Steyn,9,7,Not Out,2011
NLTC Perera,GJ Maxwell,2,4,Not Out,2016
NLTC Perera,HV Patel,20,6,Not Out,2016
NLTC Perera,Harmeet Singh,3,3,PA Patel,2013
NLTC Perera,I Sharma,5,5,Not Out,2011
NLTC Perera,IK Pathan,0,1,NLTC Perera,2013
NLTC Perera,Imran Tahir,13,4,Not Out,2016
NLTC Perera,Iqbal Abdulla,1,4,Not Out,2013
NLTC Perera,JD Unadkat,5,4,NLTC Perera,2013
NLTC Perera,JD Unadkat,10,7,Not Out,2013
NLTC Perera,JH Kallis,1,2,NLTC Perera,2013
NLTC Perera,JJ Bumrah,8,4,Not Out,2016
NLTC Perera,JP Duminy,2,3,Not Out,2015
NLTC Perera,JP Faulkner,11,8,Not Out,2013
NLTC Perera,JP Faulkner,4,3,Not Out,2013
NLTC Perera,KJ Abbott,16,6,Not Out,2016
NLTC Perera,KK Cooper,6,6,A Mishra,2013
NLTC Perera,KK Cooper,7,4,Not Out,2013
NLTC Perera,L Balaji,8,7,Not Out,2013
NLTC Perera,M Kartik,8,6,Not Out,2013
NLTC Perera,M Morkel,1,1,Not Out,2013
NLTC Perera,M Muralitharan,2,5,Not Out,2013
NLTC Perera,M Muralitharan,1,3,Not Out,2013
NLTC Perera,MC Henriques,7,2,Not Out,2013
NLTC Perera,MJ McClenaghan,4,6,Not Out,2016
NLTC Perera,MM Sharma,1,1,Not Out,2013
NLTC Perera,MM Sharma,6,4,Not Out,2016
NLTC Perera,MM Sharma,2,3,NLTC Perera,2016
NLTC Perera,MN Samuels,16,7,Not Out,2013
NLTC Perera,MR Marsh,1,2,NLTC Perera,2013
NLTC Perera,MS Gony,5,5,NLTC Perera,2011
NLTC Perera,MS Gony,3,4,Not Out,2013
NLTC Perera,Mohammed Shami,2,3,NLTC Perera,2013
NLTC Perera,Mohammed Shami,1,1,Not Out,2016
NLTC Perera,Mustafizur Rahman,6,6,Not Out,2016
NLTC Perera,NM Coulter-Nile,1,4,NLTC Perera,2015
NLTC Perera,P Awana,3,7,Not Out,2012
NLTC Perera,P Awana,8,4,Not Out,2013
NLTC Perera,P Kumar,1,1,Not Out,2012
NLTC Perera,P Kumar,18,8,Not Out,2013
NLTC Perera,PP Chawla,3,4,Not Out,2013
NLTC Perera,PP Chawla,2,2,Not Out,2015
NLTC Perera,PP Chawla,10,6,NLTC Perera,2016
NLTC Perera,R Ashwin,4,5,Not Out,2013
NLTC Perera,R Bhatia,2,2,Not Out,2013
NLTC Perera,R Dhawan,2,2,Not Out,2016
NLTC Perera,R Sathish,8,5,NLTC Perera,2016
NLTC Perera,R Sharma,9,4,Not Out,2013
NLTC Perera,R Sharma,1,2,Not Out,2013
NLTC Perera,R Vinay Kumar,2,2,Not Out,2013
NLTC Perera,R Vinay Kumar,10,4,Not Out,2013
NLTC Perera,RP Singh,4,5,NLTC Perera,2013
NLTC Perera,SK Trivedi,1,2,NLTC Perera,2011
NLTC Perera,SK Warne,0,2,Not Out,2011
NLTC Perera,SL Malinga,1,1,Not Out,2013
NLTC Perera,SMSM Senanayake,1,2,Not Out,2013
NLTC Perera,SP Narine,24,12,Not Out,2013
NLTC Perera,SP Narine,1,3,Not Out,2013
NLTC Perera,SP Narine,4,4,Not Out,2016
NLTC Perera,SP Narine,3,5,Not Out,2016
NLTC Perera,SR Watson,0,1,NLTC Perera,2013
NLTC Perera,SR Watson,8,7,NLTC Perera,2016
NLTC Perera,SR Watson,1,1,Not Out,2016
NLTC Perera,Sandeep Sharma,0,1,NLTC Perera,2016
NLTC Perera,Sandeep Sharma,2,2,Not Out,2016
NLTC Perera,T Shamsi,6,2,Not Out,2016
NLTC Perera,UT Yadav,1,1,Not Out,2013
NLTC Perera,UT Yadav,0,1,Not Out,2015
NLTC Perera,YS Chahal,11,3,Not Out,2016
NM Coulter-Nile,AB Dinda,1,2,Not Out,2016
NM Coulter-Nile,Arshdeep Singh,9,3,Not Out,2020/21
NM Coulter-Nile,Avesh Khan,1,2,NM Coulter-Nile,2021
NM Coulter-Nile,Azhar Mahmood,1,2,NM Coulter-Nile,2013
NM Coulter-Nile,BA Stokes,0,2,NM Coulter-Nile,2017
NM Coulter-Nile,CJ Jordan,3,3,Not Out,2020/21
NM Coulter-Nile,D Wiese,4,3,NM Coulter-Nile,2015
NM Coulter-Nile,DJ Bravo,1,1,Not Out,2015
NM Coulter-Nile,DS Kulkarni,6,4,NM Coulter-Nile,2015
NM Coulter-Nile,DT Christian,0,1,Not Out,2017
NM Coulter-Nile,GB Hogg,4,3,Not Out,2016
NM Coulter-Nile,IC Pandey,4,2,Not Out,2015
NM Coulter-Nile,Iqbal Abdulla,0,5,Not Out,2015
NM Coulter-Nile,JD Unadkat,6,2,Not Out,2017
NM Coulter-Nile,JO Holder,0,2,NM Coulter-Nile,2020/21
NM Coulter-Nile,JO Holder,2,2,NM Coulter-Nile,2021
NM Coulter-Nile,JW Hastings,1,1,Not Out,2016
NM Coulter-Nile,MG Johnson,6,4,NM Coulter-Nile,2017
NM Coulter-Nile,Mohammed Shami,12,6,Not Out,2020/21
NM Coulter-Nile,NLTC Perera,1,1,Not Out,2016
NM Coulter-Nile,P Negi,1,3,NM Coulter-Nile,2017
NM Coulter-Nile,PP Chawla,2,7,Not Out,2016
NM Coulter-Nile,R Ashwin,0,1,NM Coulter-Nile,2015
NM Coulter-Nile,R Vinay Kumar,3,2,Not Out,2015
NM Coulter-Nile,Rashid Khan,1,1,Not Out,2021
NM Coulter-Nile,SP Narine,1,1,Not Out,2015
NM Coulter-Nile,Sandeep Sharma,8,4,Not Out,2013
NM Coulter-Nile,Sandeep Sharma,1,1,Not Out,2020/21
NM Coulter-Nile,T Natarajan,1,2,Not Out,2022
NM Coulter-Nile,TS Mills,1,1,Not Out,2017
NM Coulter-Nile,UT Yadav,1,1,Not Out,2015
NS Naik,B Kumar,3,5,Not Out,2016
NS Naik,BB Sran,9,7,Not Out,2016
NS Naik,CH Morris,1,4,Not Out,2019
NS Naik,DJ Hooda,0,2,Not Out,2016
NS Naik,JJ Bumrah,1,3,NS Naik,2016
NS Naik,JJ Bumrah,1,1,Not Out,2020/21
NS Naik,K Rabada,5,4,Not Out,2019
NS Naik,MC Henriques,7,7,Not Out,2016
NS Naik,Mustafizur Rahman,3,9,NS Naik,2016
NS Naik,S Lamichhane,1,9,NS Naik,2019
NS Naik,TA Boult,0,2,NS Naik,2020/21
NT Ellis,B Kumar,8,8,NT Ellis,2021
NT Ellis,JO Holder,3,4,Not Out,2021
NT Ellis,Kuldeep Yadav,0,2,NT Ellis,2022
NT Ellis,NM Coulter-Nile,6,4,Not Out,2021
NT Ellis,Rashid Khan,1,1,Not Out,2021
NV Ojha,A Ashish Reddy,4,4,Not Out,2012
NV Ojha,A Kumble,8,6,Not Out,2009
NV Ojha,A Kumble,1,1,Not Out,2009/10
NV Ojha,A Mishra,14,5,NV Ojha,2009/10
NV Ojha,A Mishra,8,3,NV Ojha,2009/10
NV Ojha,A Mishra,26,13,Not Out,2012
NV Ojha,A Nehra,2,4,Not Out,2009
NV Ojha,A Nehra,7,2,Not Out,2012
NV Ojha,A Nehra,0,1,NV Ojha,2015
NV Ojha,A Singh,1,3,NV Ojha,2012
NV Ojha,A Symonds,7,7,Not Out,2009
NV Ojha,A Zampa,0,2,NV Ojha,2016
NV Ojha,AA Jhunjhunwala,8,4,Not Out,2011
NV Ojha,AB Dinda,1,5,Not Out,2009
NV Ojha,AB Dinda,1,2,Not Out,2009/10
NV Ojha,AB Dinda,10,10,Not Out,2009/10
NV Ojha,AB Dinda,1,2,Not Out,2014
NV Ojha,AB Dinda,0,2,NV Ojha,2016
NV Ojha,AB Dinda,7,3,Not Out,2016
NV Ojha,AB McDonald,8,4,Not Out,2009/10
NV Ojha,AB McDonald,5,3,Not Out,2012
NV Ojha,AC Thomas,3,8,Not Out,2011
NV Ojha,AC Thomas,4,4,Not Out,2012
NV Ojha,AD Mathews,19,9,Not Out,2009/10
NV Ojha,AD Mathews,9,6,Not Out,2015
NV Ojha,AD Russell,8,6,Not Out,2016
NV Ojha,AG Murtaza,0,1,NV Ojha,2009/10
NV Ojha,AG Murtaza,2,8,NV Ojha,2011
NV Ojha,AL Menaria,10,2,Not Out,2012
NV Ojha,AM Salvi,1,6,NV Ojha,2009
NV Ojha,AR Patel,12,8,Not Out,2014
NV Ojha,AR Patel,4,5,NV Ojha,2015
NV Ojha,AR Patel,2,2,Not Out,2016
NV Ojha,AR Patel,18,11,Not Out,2017
NV Ojha,AS Rajpoot,4,4,Not Out,2016
NV Ojha,Ankit Sharma,1,1,Not Out,2012
NV Ojha,Anureet Singh,11,10,Not Out,2015
NV Ojha,Anureet Singh,1,2,Not Out,2015
NV Ojha,Azhar Mahmood,1,4,Not Out,2012
NV Ojha,Azhar Mahmood,4,3,Not Out,2012
NV Ojha,B Lee,1,1,Not Out,2012
NV Ojha,BE Hendricks,1,1,Not Out,2015
NV Ojha,BJ Hodge,21,5,Not Out,2009
NV Ojha,BW Hilfenhaus,1,7,NV Ojha,2012
NV Ojha,Bipul Sharma,2,2,Not Out,2009/10
NV Ojha,C Munro,2,3,Not Out,2016
NV Ojha,CH Gayle,2,2,Not Out,2011
NV Ojha,CH Morris,5,6,Not Out,2015
NV Ojha,CH Morris,2,3,Not Out,2015
NV Ojha,CH Morris,1,3,B Kumar,2016
NV Ojha,CJ Jordan,7,4,Not Out,2016
NV Ojha,CJ McKay,7,3,Not Out,2012
NV Ojha,CK Langeveldt,0,3,NV Ojha,2009
NV Ojha,CR Brathwaite,2,3,Not Out,2016
NV Ojha,CR Woakes,7,6,Not Out,2017
NV Ojha,D du Preez,6,7,Not Out,2009
NV Ojha,DE Bollinger,9,13,Not Out,2009/10
NV Ojha,DE Bollinger,9,4,Not Out,2011
NV Ojha,DE Bollinger,1,2,Not Out,2012
NV Ojha,DJ Bravo,0,2,Not Out,2009
NV Ojha,DJ Bravo,1,2,Not Out,2012
NV Ojha,DJ Bravo,3,3,Not Out,2015
NV Ojha,DJ Bravo,0,4,Not Out,2015
NV Ojha,DJ Bravo,2,2,Not Out,2016
NV Ojha,DJ Bravo,0,2,NV Ojha,2016
NV Ojha,DL Vettori,7,5,Not Out,2011
NV Ojha,DL Vettori,4,3,Not Out,2012
NV Ojha,DP Nannes,1,1,Not Out,2009
NV Ojha,DP Nannes,1,4,Not Out,2009/10
NV Ojha,DR Smith,1,3,Not Out,2009/10
NV Ojha,DR Smith,7,2,Not Out,2016
NV Ojha,DS Kulkarni,1,6,Not Out,2015
NV Ojha,DS Kulkarni,2,2,Not Out,2016
NV Ojha,DT Christian,2,3,NV Ojha,2011
NV Ojha,DT Christian,2,3,Not Out,2017
NV Ojha,DW Steyn,7,8,Not Out,2009/10
NV Ojha,DW Steyn,5,5,Not Out,2009/10
NV Ojha,DW Steyn,2,6,Not Out,2011
NV Ojha,GB Hogg,7,4,Not Out,2012
NV Ojha,GB Hogg,1,1,Not Out,2012
NV Ojha,HH Pandya,1,2,Not Out,2017
NV Ojha,HV Patel,9,6,Not Out,2012
NV Ojha,Harbhajan Singh,1,2,Not Out,2011
NV Ojha,Harmeet Singh,0,1,Not Out,2011
NV Ojha,Harmeet Singh,11,8,Not Out,2012
NV Ojha,I Sharma,6,4,Not Out,2009/10
NV Ojha,I Sharma,5,4,NV Ojha,2011
NV Ojha,I Sharma,5,4,Not Out,2017
NV Ojha,IC Pandey,1,1,Not Out,2015
NV Ojha,IK Pathan,7,9,Not Out,2009
NV Ojha,IK Pathan,1,1,Not Out,2009/10
NV Ojha,Imran Tahir,2,3,NV Ojha,2015
NV Ojha,Imran Tahir,0,3,Not Out,2017
NV Ojha,Iqbal Abdulla,1,2,NV Ojha,2011
NV Ojha,Iqbal Abdulla,2,4,Not Out,2012
NV Ojha,J Suchith,6,6,NV Ojha,2015
NV Ojha,J Suchith,0,1,NV Ojha,2015
NV Ojha,J Theron,2,4,Not Out,2009/10
NV Ojha,JA Morkel,0,2,NV Ojha,2009
NV Ojha,JA Morkel,14,9,Not Out,2009/10
NV Ojha,JA Morkel,24,10,Not Out,2009/10
NV Ojha,JA Morkel,16,10,NV Ojha,2011
NV Ojha,JA Morkel,12,6,Not Out,2012
NV Ojha,JA Morkel,2,5,Not Out,2012
NV Ojha,JD Ryder,2,4,Not Out,2011
NV Ojha,JD Unadkat,5,4,NV Ojha,2009/10
NV Ojha,JD Unadkat,7,3,NV Ojha,2017
NV Ojha,JEC Franklin,6,3,Not Out,2011
NV Ojha,JH Kallis,7,11,Not Out,2009
NV Ojha,JH Kallis,0,1,NV Ojha,2009/10
NV Ojha,JH Kallis,6,6,Not Out,2012
NV Ojha,JH Kallis,1,1,Not Out,2013
NV Ojha,JJ Bumrah,1,3,NV Ojha,2017
NV Ojha,JO Holder,2,4,Not Out,2016
NV Ojha,JO Holder,1,3,NV Ojha,2016
NV Ojha,JP Faulkner,1,6,Not Out,2011
NV Ojha,JP Faulkner,9,7,Not Out,2015
NV Ojha,JP Faulkner,5,3,Not Out,2015
NV Ojha,JW Hastings,1,3,Not Out,2014
NV Ojha,Joginder Sharma,15,7,Not Out,2009/10
NV Ojha,K Goel,5,2,Not Out,2009
NV Ojha,KA Pollard,7,10,Not Out,2011
NV Ojha,KA Pollard,7,4,Not Out,2014
NV Ojha,KC Cariappa,6,5,NV Ojha,2017
NV Ojha,KK Cooper,2,3,Not Out,2012
NV Ojha,KK Cooper,0,1,Not Out,2013
NV Ojha,KW Richardson,0,2,NV Ojha,2016
NV Ojha,Kuldeep Yadav,3,6,Not Out,2016
NV Ojha,Kuldeep Yadav,1,3,Not Out,2016
NV Ojha,L Balaji,0,4,Not Out,2012
NV Ojha,LR Shukla,0,1,Not Out,2009/10
NV Ojha,LR Shukla,6,1,Not Out,2014
NV Ojha,M Ashwin,2,2,Not Out,2016
NV Ojha,M Kartik,0,3,Not Out,2009/10
NV Ojha,M Kartik,1,2,Not Out,2009/10
NV Ojha,M Morkel,6,8,Not Out,2014
NV Ojha,M Morkel,4,6,Not Out,2014
NV Ojha,M Morkel,5,2,Not Out,2015
NV Ojha,M Morkel,10,6,NV Ojha,2016
NV Ojha,M Muralitharan,18,10,Not Out,2009/10
NV Ojha,M Muralitharan,11,11,Not Out,2009/10
NV Ojha,M Muralitharan,1,2,NV Ojha,2012
NV Ojha,M Muralitharan,2,2,Not Out,2012
NV Ojha,M Muralitharan,1,2,Not Out,2014
NV Ojha,M Vijay,3,3,Not Out,2015
NV Ojha,MA Starc,7,4,Not Out,2014
NV Ojha,MA Starc,2,3,Not Out,2014
NV Ojha,MF Maharoof,5,6,Not Out,2009
NV Ojha,MF Maharoof,9,5,Not Out,2009/10
NV Ojha,MF Maharoof,11,7,Not Out,2009/10
NV Ojha,MG Johnson,2,2,Not Out,2014
NV Ojha,MG Johnson,4,4,Not Out,2015
NV Ojha,MM Patel,13,8,Not Out,2011
NV Ojha,MM Patel,1,3,NV Ojha,2011
NV Ojha,MM Patel,1,3,Not Out,2012
NV Ojha,MM Sharma,4,2,Not Out,2014
NV Ojha,MM Sharma,9,3,Not Out,2015
NV Ojha,MR Marsh,2,3,Not Out,2016
NV Ojha,MS Gony,6,13,Not Out,2012
NV Ojha,NM Coulter-Nile,1,1,Not Out,2015
NV Ojha,NM Coulter-Nile,6,6,NV Ojha,2016
NV Ojha,NM Coulter-Nile,3,4,Not Out,2016
NV Ojha,NM Coulter-Nile,2,2,Not Out,2017
NV Ojha,P Awana,1,6,Not Out,2012
NV Ojha,P Kumar,17,6,Not Out,2009
NV Ojha,P Kumar,3,7,Not Out,2009/10
NV Ojha,P Kumar,5,9,Not Out,2011
NV Ojha,P Kumar,1,2,Not Out,2012
NV Ojha,P Kumar,1,3,Not Out,2012
NV Ojha,P Kumar,7,5,Not Out,2016
NV Ojha,P Negi,11,7,Not Out,2014
NV Ojha,P Parameswaran,11,9,Not Out,2011
NV Ojha,PP Chawla,14,12,NV Ojha,2009
NV Ojha,PP Chawla,13,14,Not Out,2009/10
NV Ojha,PP Chawla,1,1,Not Out,2011
NV Ojha,PP Chawla,20,9,NV Ojha,2012
NV Ojha,PP Chawla,7,3,Not Out,2016
NV Ojha,PP Ojha,3,3,NV Ojha,2009
NV Ojha,PP Ojha,0,2,NV Ojha,2009/10
NV Ojha,PV Tambe,11,10,Not Out,2014
NV Ojha,PV Tambe,4,7,NV Ojha,2015
NV Ojha,Pankaj Singh,0,2,NV Ojha,2009/10
NV Ojha,Pankaj Singh,1,1,Not Out,2012
NV Ojha,R Ashwin,1,4,NV Ojha,2012
NV Ojha,R Ashwin,0,1,Not Out,2012
NV Ojha,R Ashwin,11,7,NV Ojha,2015
NV Ojha,R Ashwin,3,7,Not Out,2016
NV Ojha,R Bhatia,9,6,NV Ojha,2012
NV Ojha,R Bhatia,8,8,NV Ojha,2013
NV Ojha,R Bhatia,6,10,NV Ojha,2014
NV Ojha,R Bhatia,11,7,Not Out,2016
NV Ojha,R Dhawan,19,12,Not Out,2014
NV Ojha,R Dhawan,6,4,Not Out,2015
NV Ojha,R McLaren,10,6,Not Out,2009/10
NV Ojha,R Sharma,1,4,Not Out,2009/10
NV Ojha,R Shukla,7,2,Not Out,2014
NV Ojha,R Vinay Kumar,7,5,Not Out,2009
NV Ojha,R Vinay Kumar,6,4,Not Out,2009/10
NV Ojha,R Vinay Kumar,1,2,MJ Lumb,2009/10
NV Ojha,R Vinay Kumar,11,7,Not Out,2012
NV Ojha,R Vinay Kumar,0,3,Not Out,2014
NV Ojha,R Vinay Kumar,3,3,Not Out,2015
NV Ojha,RA Jadeja,1,2,Not Out,2014
NV Ojha,RE van der Merwe,7,3,Not Out,2009
NV Ojha,RG More,11,5,Not Out,2015
NV Ojha,RG Sharma,12,7,Not Out,2009/10
NV Ojha,RJ Harris,12,5,Not Out,2011
NV Ojha,RJ Harris,5,11,Not Out,2011
NV Ojha,RN ten Doeschate,7,5,Not Out,2014
NV Ojha,RN ten Doeschate,6,5,NV Ojha,2014
NV Ojha,RP Singh,0,6,NV Ojha,2009
NV Ojha,RP Singh,1,4,Not Out,2009/10
NV Ojha,RP Singh,0,3,NV Ojha,2009/10
NV Ojha,RP Singh,0,3,NV Ojha,2011
NV Ojha,RP Singh,5,11,NV Ojha,2012
NV Ojha,RP Singh,4,2,Not Out,2012
NV Ojha,RR Powar,20,9,Not Out,2009
NV Ojha,RR Powar,10,5,Not Out,2009/10
NV Ojha,RS Bopara,7,7,Not Out,2009/10
NV Ojha,Rashid Khan,0,1,NV Ojha,2018
NV Ojha,S Aravind,0,1,NV Ojha,2011
NV Ojha,S Dhawan,13,5,Not Out,2012
NV Ojha,S Kaul,1,3,Not Out,2018
NV Ojha,S Kaushik,1,2,Not Out,2016
NV Ojha,S Sreesanth,4,9,Not Out,2009
NV Ojha,S Sreesanth,8,8,NV Ojha,2009/10
NV Ojha,S Sreesanth,9,5,Not Out,2009/10
NV Ojha,S Sreesanth,0,3,NV Ojha,2011
NV Ojha,S Sreesanth,2,3,Not Out,2011
